#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
5.48000E-05 8.42206E+09 2.15186E+05
5.49000E-05 8.36011E+09 2.13603E+05
5.50000E-05 8.29873E+09 2.12034E+05
5.51000E-05 8.23790E+09 2.10480E+05
5.52000E-05 8.17763E+09 2.08940E+05
5.53000E-05 8.11790E+09 2.07414E+05
5.54000E-05 8.05872E+09 2.05902E+05
5.55000E-05 8.00007E+09 2.04404E+05
5.56000E-05 7.94196E+09 2.02919E+05
5.57000E-05 7.88436E+09 2.01447E+05
5.58000E-05 7.82729E+09 1.99989E+05
5.59000E-05 7.77073E+09 1.98544E+05
5.60000E-05 7.71467E+09 1.97112E+05
5.61000E-05 7.65912E+09 1.95692E+05
5.62000E-05 7.60406E+09 1.94286E+05
5.63000E-05 7.54950E+09 1.92891E+05
5.64000E-05 7.49542E+09 1.91510E+05
5.65000E-05 7.44182E+09 1.90140E+05
5.66000E-05 7.38870E+09 1.88783E+05
5.67000E-05 7.33605E+09 1.87438E+05
5.68000E-05 7.28386E+09 1.86104E+05
5.69000E-05 7.23214E+09 1.84783E+05
5.70000E-05 7.18087E+09 1.83473E+05
5.71000E-05 7.13005E+09 1.82174E+05
5.72000E-05 7.07968E+09 1.80888E+05
5.73000E-05 7.02975E+09 1.79612E+05
5.74000E-05 6.98026E+09 1.78347E+05
5.75000E-05 6.93120E+09 1.77094E+05
5.76000E-05 6.88257E+09 1.75851E+05
