#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
3.27000E-05 3.71800E+10 1.22927E+06
3.28000E-05 3.67286E+10 1.21435E+06
3.29000E-05 3.62841E+10 1.19965E+06
3.30000E-05 3.58463E+10 1.18518E+06
3.31000E-05 3.54151E+10 1.17092E+06
3.32000E-05 3.49903E+10 1.15688E+06
3.33000E-05 3.45719E+10 1.14304E+06
3.34000E-05 3.41597E+10 1.12941E+06
3.35000E-05 3.37537E+10 1.11599E+06
3.36000E-05 3.33536E+10 1.10276E+06
3.37000E-05 3.29595E+10 1.08973E+06
3.38000E-05 3.25712E+10 1.07689E+06
3.39000E-05 3.21885E+10 1.06424E+06
3.40000E-05 3.18115E+10 1.05178E+06
3.41000E-05 3.14400E+10 1.03949E+06
3.42000E-05 3.10739E+10 1.02739E+06
3.43000E-05 3.07131E+10 1.01546E+06
3.44000E-05 3.03575E+10 1.00370E+06
3.45000E-05 3.00071E+10 9.92117E+05
3.46000E-05 2.96617E+10 9.80697E+05
3.47000E-05 2.93212E+10 9.69441E+05
3.48000E-05 2.89857E+10 9.58345E+05
3.49000E-05 2.86549E+10 9.47409E+05
3.50000E-05 2.83288E+10 9.36627E+05
3.51000E-05 2.80073E+10 9.25999E+05
3.52000E-05 2.76904E+10 9.15521E+05
3.53000E-05 2.73780E+10 9.05191E+05
3.54000E-05 2.70699E+10 8.95006E+05
3.55000E-05 2.67662E+10 8.84964E+05
3.56000E-05 2.64667E+10 8.75063E+05
3.57000E-05 2.61714E+10 8.65299E+05
3.58000E-05 2.58802E+10 8.55671E+05
3.59000E-05 2.55931E+10 8.46177E+05
3.60000E-05 2.53099E+10 8.36814E+05
3.61000E-05 2.50306E+10 8.27581E+05
3.62000E-05 2.47552E+10 8.18474E+05
3.63000E-05 2.44835E+10 8.09492E+05
3.64000E-05 2.42156E+10 8.00633E+05
3.65000E-05 2.39513E+10 7.91895E+05
3.66000E-05 2.36906E+10 7.83276E+05
3.67000E-05 2.34334E+10 7.74774E+05
3.68000E-05 2.31798E+10 7.66386E+05
3.69000E-05 2.29295E+10 7.58112E+05
3.70000E-05 2.26826E+10 7.49950E+05
3.71000E-05 2.24391E+10 7.41897E+05
3.72000E-05 2.21987E+10 7.33951E+05
3.73000E-05 2.19616E+10 7.26112E+05
3.74000E-05 2.17277E+10 7.18377E+05
3.75000E-05 2.14969E+10 7.10745E+05
3.76000E-05 2.12691E+10 7.03214E+05
3.77000E-05 2.10443E+10 6.95783E+05
3.78000E-05 2.08225E+10 6.88449E+05
3.79000E-05 2.06036E+10 6.81212E+05
3.80000E-05 2.03876E+10 6.74070E+05
3.81000E-05 2.01744E+10 6.67020E+05
3.82000E-05 1.99640E+10 6.60063E+05
3.83000E-05 1.97563E+10 6.53197E+05
3.84000E-05 1.95513E+10 6.46419E+05
3.85000E-05 1.93489E+10 6.39729E+05
3.86000E-05 1.91492E+10 6.33126E+05
3.87000E-05 1.89521E+10 6.26607E+05
3.88000E-05 1.87574E+10 6.20172E+05
3.89000E-05 1.85653E+10 6.13819E+05
3.90000E-05 1.83756E+10 6.07548E+05
3.91000E-05 1.81883E+10 6.01357E+05
3.92000E-05 1.80035E+10 5.95244E+05
3.93000E-05 1.78209E+10 5.89208E+05
3.94000E-05 1.76407E+10 5.83249E+05
3.95000E-05 1.74627E+10 5.77365E+05
3.96000E-05 1.72870E+10 5.71555E+05
3.97000E-05 1.71135E+10 5.65818E+05
3.98000E-05 1.69421E+10 5.60153E+05
3.99000E-05 1.67729E+10 5.54559E+05
4.00000E-05 1.66058E+10 5.49034E+05
4.01000E-05 1.64408E+10 5.43578E+05
4.02000E-05 1.62778E+10 5.38189E+05
4.03000E-05 1.61168E+10 5.32867E+05
4.04000E-05 1.59579E+10 5.27611E+05
4.05000E-05 1.58008E+10 5.22419E+05
4.06000E-05 1.56457E+10 5.17291E+05
4.07000E-05 1.54925E+10 5.12226E+05
4.08000E-05 1.53412E+10 5.07222E+05
4.09000E-05 1.51917E+10 5.02280E+05
4.10000E-05 1.50440E+10 4.97398E+05
4.11000E-05 1.48982E+10 4.92574E+05
4.12000E-05 1.47541E+10 4.87809E+05
4.13000E-05 1.46117E+10 4.83102E+05
4.14000E-05 1.44710E+10 4.78451E+05
4.15000E-05 1.43320E+10 4.73856E+05
4.16000E-05 1.41947E+10 4.69316E+05
4.17000E-05 1.40590E+10 4.64831E+05
4.18000E-05 1.39250E+10 4.60399E+05
4.19000E-05 1.37925E+10 4.56019E+05
4.20000E-05 1.36616E+10 4.51692E+05
4.21000E-05 1.35323E+10 4.47415E+05
4.22000E-05 1.34045E+10 4.43189E+05
4.23000E-05 1.32782E+10 4.39013E+05
4.24000E-05 1.31534E+10 4.34886E+05
4.25000E-05 1.30300E+10 4.30808E+05
4.26000E-05 1.29081E+10 4.26777E+05
4.27000E-05 1.27876E+10 4.22793E+05
4.28000E-05 1.26685E+10 4.18855E+05
4.29000E-05 1.25508E+10 4.14964E+05
4.30000E-05 1.24344E+10 4.11117E+05
4.31000E-05 1.23194E+10 4.07315E+05
4.32000E-05 1.22058E+10 4.03556E+05
4.33000E-05 1.20934E+10 3.99841E+05
4.34000E-05 1.19823E+10 3.96169E+05
4.35000E-05 1.18725E+10 3.92538E+05
4.36000E-05 1.17640E+10 3.88949E+05
4.37000E-05 1.16567E+10 3.85401E+05
4.38000E-05 1.15506E+10 3.81894E+05
4.39000E-05 1.14457E+10 3.78426E+05
4.40000E-05 1.13420E+10 3.74998E+05
4.41000E-05 1.12395E+10 3.71608E+05
4.42000E-05 1.11381E+10 3.68256E+05
4.43000E-05 1.10379E+10 3.64942E+05
4.44000E-05 1.09388E+10 3.61666E+05
4.45000E-05 1.08408E+10 3.58426E+05
4.46000E-05 1.07439E+10 3.55222E+05
4.47000E-05 1.06480E+10 3.52054E+05
4.48000E-05 1.05533E+10 3.48921E+05
4.49000E-05 1.04596E+10 3.45823E+05
4.50000E-05 1.03669E+10 3.42759E+05
4.51000E-05 1.02753E+10 3.39729E+05
4.52000E-05 1.01847E+10 3.36733E+05
4.53000E-05 1.00950E+10 3.33769E+05
4.54000E-05 1.00064E+10 3.30838E+05
4.55000E-05 9.91870E+09 3.27939E+05
4.56000E-05 9.83198E+09 3.25072E+05
4.57000E-05 9.74620E+09 3.22236E+05
4.58000E-05 9.66136E+09 3.19431E+05
4.59000E-05 9.57744E+09 3.16656E+05
4.60000E-05 9.49443E+09 3.13912E+05
4.61000E-05 9.41232E+09 3.11197E+05
4.62000E-05 9.33109E+09 3.08511E+05
4.63000E-05 9.25073E+09 3.05855E+05
4.64000E-05 9.17124E+09 3.03227E+05
4.65000E-05 9.09261E+09 3.00627E+05
4.66000E-05 9.01481E+09 2.98054E+05
4.67000E-05 8.93784E+09 2.95510E+05
4.68000E-05 8.86169E+09 2.92992E+05
4.69000E-05 8.78636E+09 2.90501E+05
4.70000E-05 8.71182E+09 2.88037E+05
4.71000E-05 8.63807E+09 2.85598E+05
