#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
4.53000E-05 7.18869E+09 2.37678E+05
4.54000E-05 7.12557E+09 2.35591E+05
4.55000E-05 7.06313E+09 2.33526E+05
4.56000E-05 7.00138E+09 2.31485E+05
4.57000E-05 6.94030E+09 2.29465E+05
4.58000E-05 6.87988E+09 2.27468E+05
4.59000E-05 6.82012E+09 2.25492E+05
4.60000E-05 6.76101E+09 2.23537E+05
4.61000E-05 6.70253E+09 2.21604E+05
4.62000E-05 6.64469E+09 2.19692E+05
4.63000E-05 6.58747E+09 2.17800E+05
4.64000E-05 6.53087E+09 2.15928E+05
4.65000E-05 6.47487E+09 2.14077E+05
4.66000E-05 6.41947E+09 2.12245E+05
4.67000E-05 6.36466E+09 2.10433E+05
4.68000E-05 6.31044E+09 2.08640E+05
4.69000E-05 6.25679E+09 2.06867E+05
4.70000E-05 6.20371E+09 2.05112E+05
4.71000E-05 6.15119E+09 2.03375E+05
4.72000E-05 6.09923E+09 2.01657E+05
4.73000E-05 6.04781E+09 1.99957E+05
4.74000E-05 5.99694E+09 1.98275E+05
4.75000E-05 5.94659E+09 1.96611E+05
4.76000E-05 5.89678E+09 1.94964E+05
4.77000E-05 5.84749E+09 1.93334E+05
4.78000E-05 5.79871E+09 1.91721E+05
4.79000E-05 5.75043E+09 1.90125E+05
4.80000E-05 5.70266E+09 1.88546E+05
4.81000E-05 5.65539E+09 1.86983E+05
4.82000E-05 5.60860E+09 1.85436E+05
4.83000E-05 5.56230E+09 1.83905E+05
4.84000E-05 5.51647E+09 1.82390E+05
4.85000E-05 5.47111E+09 1.80890E+05
4.86000E-05 5.42622E+09 1.79406E+05
4.87000E-05 5.38179E+09 1.77937E+05
4.88000E-05 5.33781E+09 1.76483E+05
4.89000E-05 5.29428E+09 1.75044E+05
4.90000E-05 5.25120E+09 1.73619E+05
4.91000E-05 5.20855E+09 1.72209E+05
4.92000E-05 5.16633E+09 1.70813E+05
4.93000E-05 5.12454E+09 1.69431E+05
4.94000E-05 5.08317E+09 1.68064E+05
4.95000E-05 5.04222E+09 1.66710E+05
4.96000E-05 5.00168E+09 1.65369E+05
4.97000E-05 4.96155E+09 1.64042E+05
4.98000E-05 4.92182E+09 1.62729E+05
4.99000E-05 4.88248E+09 1.61428E+05
5.00000E-05 4.84354E+09 1.60141E+05
5.01000E-05 4.80498E+09 1.58866E+05
5.02000E-05 4.76681E+09 1.57604E+05
5.03000E-05 4.72902E+09 1.56354E+05
5.04000E-05 4.69160E+09 1.55117E+05
5.05000E-05 4.65454E+09 1.53892E+05
5.06000E-05 4.61786E+09 1.52679E+05
5.07000E-05 4.58153E+09 1.51478E+05
5.08000E-05 4.54557E+09 1.50289E+05
5.09000E-05 4.50995E+09 1.49111E+05
5.10000E-05 4.47468E+09 1.47945E+05
5.11000E-05 4.43976E+09 1.46791E+05
5.12000E-05 4.40517E+09 1.45647E+05
5.13000E-05 4.37092E+09 1.44515E+05
5.14000E-05 4.33701E+09 1.43393E+05
5.15000E-05 4.30342E+09 1.42283E+05
5.16000E-05 4.27016E+09 1.41183E+05
5.17000E-05 4.23722E+09 1.40094E+05
5.18000E-05 4.20459E+09 1.39015E+05
5.19000E-05 4.17228E+09 1.37947E+05
5.20000E-05 4.14028E+09 1.36889E+05
5.21000E-05 4.10858E+09 1.35841E+05
5.22000E-05 4.07719E+09 1.34803E+05
5.23000E-05 4.04609E+09 1.33775E+05
5.24000E-05 4.01530E+09 1.32757E+05
5.25000E-05 3.98479E+09 1.31748E+05
5.26000E-05 3.95457E+09 1.30749E+05
5.27000E-05 3.92464E+09 1.29760E+05
5.28000E-05 3.89500E+09 1.28779E+05
5.29000E-05 3.86563E+09 1.27808E+05
5.30000E-05 3.83654E+09 1.26846E+05
5.31000E-05 3.80772E+09 1.25894E+05
5.32000E-05 3.77917E+09 1.24950E+05
5.33000E-05 3.75089E+09 1.24015E+05
5.34000E-05 3.72287E+09 1.23088E+05
5.35000E-05 3.69511E+09 1.22171E+05
5.36000E-05 3.66761E+09 1.21261E+05
5.37000E-05 3.64037E+09 1.20361E+05
5.38000E-05 3.61338E+09 1.19468E+05
5.39000E-05 3.58664E+09 1.18584E+05
5.40000E-05 3.56015E+09 1.17708E+05
5.41000E-05 3.53390E+09 1.16840E+05
5.42000E-05 3.50789E+09 1.15980E+05
5.43000E-05 3.48212E+09 1.15128E+05
5.44000E-05 3.45658E+09 1.14284E+05
5.45000E-05 3.43128E+09 1.13448E+05
5.46000E-05 3.40622E+09 1.12619E+05
5.47000E-05 3.38138E+09 1.11798E+05
5.48000E-05 3.35676E+09 1.10984E+05
5.49000E-05 3.33237E+09 1.10177E+05
5.50000E-05 3.30820E+09 1.09378E+05
5.51000E-05 3.28425E+09 1.08586E+05
5.52000E-05 3.26052E+09 1.07802E+05
5.53000E-05 3.23700E+09 1.07024E+05
5.54000E-05 3.21369E+09 1.06253E+05
5.55000E-05 3.19059E+09 1.05490E+05
5.56000E-05 3.16770E+09 1.04733E+05
5.57000E-05 3.14501E+09 1.03983E+05
5.58000E-05 3.12253E+09 1.03239E+05
5.59000E-05 3.10024E+09 1.02502E+05
5.60000E-05 3.07816E+09 1.01772E+05
5.61000E-05 3.05627E+09 1.01049E+05
5.62000E-05 3.03457E+09 1.00331E+05
5.63000E-05 3.01307E+09 9.96204E+04
5.64000E-05 2.99176E+09 9.89157E+04
5.65000E-05 2.97063E+09 9.82173E+04
5.66000E-05 2.94969E+09 9.75250E+04
5.67000E-05 2.92894E+09 9.68388E+04
5.68000E-05 2.90837E+09 9.61586E+04
5.69000E-05 2.88798E+09 9.54844E+04
5.70000E-05 2.86776E+09 9.48161E+04
5.71000E-05 2.84773E+09 9.41537E+04
5.72000E-05 2.82786E+09 9.34970E+04
5.73000E-05 2.80818E+09 9.28460E+04
5.74000E-05 2.78866E+09 9.22007E+04
5.75000E-05 2.76931E+09 9.15609E+04
5.76000E-05 2.75013E+09 9.09268E+04
