#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
4.44000E-05 9.35594E+08 2.45728E+04
4.45000E-05 9.27175E+08 2.43517E+04
4.46000E-05 9.18850E+08 2.41331E+04
4.47000E-05 9.10618E+08 2.39169E+04
4.48000E-05 9.02478E+08 2.37031E+04
4.49000E-05 8.94428E+08 2.34917E+04
4.50000E-05 8.86468E+08 2.32826E+04
4.51000E-05 8.78596E+08 2.30758E+04
4.52000E-05 8.70811E+08 2.28714E+04
4.53000E-05 8.63112E+08 2.26692E+04
4.54000E-05 8.55498E+08 2.24692E+04
4.55000E-05 8.47968E+08 2.22714E+04
4.56000E-05 8.40519E+08 2.20758E+04
4.57000E-05 8.33153E+08 2.18823E+04
4.58000E-05 8.25867E+08 2.16909E+04
4.59000E-05 8.18660E+08 2.15016E+04
4.60000E-05 8.11531E+08 2.13144E+04
4.61000E-05 8.04480E+08 2.11292E+04
4.62000E-05 7.97505E+08 2.09460E+04
4.63000E-05 7.90605E+08 2.07648E+04
4.64000E-05 7.83779E+08 2.05855E+04
4.65000E-05 7.77027E+08 2.04082E+04
4.66000E-05 7.70347E+08 2.02327E+04
4.67000E-05 7.63739E+08 2.00592E+04
4.68000E-05 7.57202E+08 1.98875E+04
4.69000E-05 7.50734E+08 1.97176E+04
4.70000E-05 7.44334E+08 1.95495E+04
4.71000E-05 7.38003E+08 1.93832E+04
4.72000E-05 7.31739E+08 1.92187E+04
4.73000E-05 7.25541E+08 1.90559E+04
4.74000E-05 7.19408E+08 1.88949E+04
4.75000E-05 7.13340E+08 1.87355E+04
4.76000E-05 7.07336E+08 1.85778E+04
4.77000E-05 7.01394E+08 1.84217E+04
4.78000E-05 6.95515E+08 1.82673E+04
4.79000E-05 6.89697E+08 1.81145E+04
4.80000E-05 6.83939E+08 1.79633E+04
4.81000E-05 6.78242E+08 1.78136E+04
4.82000E-05 6.72603E+08 1.76656E+04
4.83000E-05 6.67023E+08 1.75190E+04
4.84000E-05 6.61501E+08 1.73739E+04
4.85000E-05 6.56035E+08 1.72304E+04
4.86000E-05 6.50626E+08 1.70883E+04
4.87000E-05 6.45272E+08 1.69477E+04
4.88000E-05 6.39973E+08 1.68085E+04
4.89000E-05 6.34728E+08 1.66708E+04
4.90000E-05 6.29537E+08 1.65344E+04
4.91000E-05 6.24399E+08 1.63995E+04
4.92000E-05 6.19312E+08 1.62659E+04
4.93000E-05 6.14278E+08 1.61337E+04
4.94000E-05 6.09294E+08 1.60028E+04
4.95000E-05 6.04361E+08 1.58732E+04
4.96000E-05 5.99477E+08 1.57449E+04
4.97000E-05 5.94643E+08 1.56180E+04
4.98000E-05 5.89857E+08 1.54923E+04
4.99000E-05 5.85119E+08 1.53678E+04
5.00000E-05 5.80428E+08 1.52446E+04
5.01000E-05 5.75784E+08 1.51227E+04
5.02000E-05 5.71187E+08 1.50019E+04
5.03000E-05 5.66635E+08 1.48824E+04
5.04000E-05 5.62128E+08 1.47640E+04
5.05000E-05 5.57666E+08 1.46468E+04
5.06000E-05 5.53248E+08 1.45308E+04
5.07000E-05 5.48874E+08 1.44159E+04
5.08000E-05 5.44543E+08 1.43021E+04
5.09000E-05 5.40254E+08 1.41895E+04
5.10000E-05 5.36007E+08 1.40779E+04
5.11000E-05 5.31802E+08 1.39675E+04
5.12000E-05 5.27638E+08 1.38581E+04
5.13000E-05 5.23515E+08 1.37498E+04
5.14000E-05 5.19431E+08 1.36426E+04
5.15000E-05 5.15388E+08 1.35364E+04
5.16000E-05 5.11383E+08 1.34312E+04
5.17000E-05 5.07417E+08 1.33270E+04
5.18000E-05 5.03490E+08 1.32239E+04
5.19000E-05 4.99600E+08 1.31217E+04
5.20000E-05 4.95748E+08 1.30205E+04
5.21000E-05 4.91933E+08 1.29203E+04
5.22000E-05 4.88154E+08 1.28211E+04
5.23000E-05 4.84411E+08 1.27228E+04
5.24000E-05 4.80704E+08 1.26254E+04
5.25000E-05 4.77033E+08 1.25290E+04
5.26000E-05 4.73396E+08 1.24335E+04
5.27000E-05 4.69794E+08 1.23389E+04
5.28000E-05 4.66226E+08 1.22452E+04
5.29000E-05 4.62692E+08 1.21523E+04
5.30000E-05 4.59191E+08 1.20604E+04
5.31000E-05 4.55723E+08 1.19693E+04
5.32000E-05 4.52288E+08 1.18791E+04
5.33000E-05 4.48885E+08 1.17897E+04
5.34000E-05 4.45514E+08 1.17012E+04
5.35000E-05 4.42174E+08 1.16135E+04
5.36000E-05 4.38865E+08 1.15266E+04
5.37000E-05 4.35588E+08 1.14405E+04
5.38000E-05 4.32341E+08 1.13552E+04
5.39000E-05 4.29123E+08 1.12707E+04
5.40000E-05 4.25936E+08 1.11870E+04
5.41000E-05 4.22778E+08 1.11040E+04
5.42000E-05 4.19650E+08 1.10219E+04
5.43000E-05 4.16550E+08 1.09404E+04
5.44000E-05 4.13479E+08 1.08598E+04
5.45000E-05 4.10435E+08 1.07799E+04
5.46000E-05 4.07420E+08 1.07007E+04
5.47000E-05 4.04432E+08 1.06222E+04
5.48000E-05 4.01472E+08 1.05444E+04
5.49000E-05 3.98539E+08 1.04674E+04
5.50000E-05 3.95632E+08 1.03911E+04
5.51000E-05 3.92752E+08 1.03154E+04
5.52000E-05 3.89897E+08 1.02404E+04
5.53000E-05 3.87069E+08 1.01661E+04
5.54000E-05 3.84266E+08 1.00925E+04
5.55000E-05 3.81488E+08 1.00196E+04
5.56000E-05 3.78736E+08 9.94729E+03
5.57000E-05 3.76008E+08 9.87564E+03
5.58000E-05 3.73305E+08 9.80464E+03
5.59000E-05 3.70625E+08 9.73427E+03
5.60000E-05 3.67970E+08 9.66453E+03
5.61000E-05 3.65338E+08 9.59541E+03
5.62000E-05 3.62730E+08 9.52691E+03
5.63000E-05 3.60145E+08 9.45902E+03
5.64000E-05 3.57583E+08 9.39172E+03
5.65000E-05 3.55044E+08 9.32503E+03
5.66000E-05 3.52527E+08 9.25892E+03
5.67000E-05 3.50032E+08 9.19340E+03
5.68000E-05 3.47560E+08 9.12846E+03
5.69000E-05 3.45109E+08 9.06408E+03
5.70000E-05 3.42679E+08 9.00027E+03
5.71000E-05 3.40271E+08 8.93703E+03
5.72000E-05 3.37884E+08 8.87433E+03
5.73000E-05 3.35518E+08 8.81218E+03
5.74000E-05 3.33172E+08 8.75057E+03
5.75000E-05 3.30847E+08 8.68950E+03
5.76000E-05 3.28542E+08 8.62896E+03
