#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
3.88000E-05 9.97606E+09 3.29836E+05
3.89000E-05 9.87316E+09 3.26434E+05
3.90000E-05 9.77158E+09 3.23075E+05
3.91000E-05 9.67129E+09 3.19760E+05
3.92000E-05 9.57229E+09 3.16486E+05
3.93000E-05 9.47455E+09 3.13255E+05
3.94000E-05 9.37805E+09 3.10064E+05
3.95000E-05 9.28277E+09 3.06914E+05
3.96000E-05 9.18870E+09 3.03804E+05
3.97000E-05 9.09581E+09 3.00732E+05
3.98000E-05 9.00408E+09 2.97700E+05
3.99000E-05 8.91351E+09 2.94705E+05
4.00000E-05 8.82407E+09 2.91748E+05
4.01000E-05 8.73575E+09 2.88828E+05
4.02000E-05 8.64852E+09 2.85944E+05
4.03000E-05 8.56238E+09 2.83096E+05
4.04000E-05 8.47730E+09 2.80283E+05
4.05000E-05 8.39328E+09 2.77505E+05
4.06000E-05 8.31029E+09 2.74761E+05
4.07000E-05 8.22832E+09 2.72051E+05
4.08000E-05 8.14736E+09 2.69374E+05
4.09000E-05 8.06739E+09 2.66730E+05
4.10000E-05 7.98839E+09 2.64118E+05
4.11000E-05 7.91035E+09 2.61538E+05
4.12000E-05 7.83327E+09 2.58989E+05
4.13000E-05 7.75711E+09 2.56471E+05
4.14000E-05 7.68188E+09 2.53984E+05
4.15000E-05 7.60755E+09 2.51527E+05
4.16000E-05 7.53412E+09 2.49099E+05
4.17000E-05 7.46157E+09 2.46700E+05
4.18000E-05 7.38989E+09 2.44330E+05
4.19000E-05 7.31906E+09 2.41988E+05
4.20000E-05 7.24908E+09 2.39675E+05
4.21000E-05 7.17993E+09 2.37388E+05
4.22000E-05 7.11160E+09 2.35129E+05
4.23000E-05 7.04408E+09 2.32897E+05
4.24000E-05 6.97735E+09 2.30691E+05
4.25000E-05 6.91142E+09 2.28510E+05
4.26000E-05 6.84625E+09 2.26356E+05
4.27000E-05 6.78185E+09 2.24227E+05
4.28000E-05 6.71820E+09 2.22122E+05
4.29000E-05 6.65530E+09 2.20043E+05
4.30000E-05 6.59313E+09 2.17987E+05
4.31000E-05 6.53168E+09 2.15955E+05
4.32000E-05 6.47094E+09 2.13947E+05
4.33000E-05 6.41090E+09 2.11962E+05
4.34000E-05 6.35156E+09 2.10000E+05
4.35000E-05 6.29290E+09 2.08061E+05
4.36000E-05 6.23491E+09 2.06143E+05
4.37000E-05 6.17759E+09 2.04248E+05
4.38000E-05 6.12092E+09 2.02375E+05
4.39000E-05 6.06490E+09 2.00522E+05
4.40000E-05 6.00952E+09 1.98691E+05
4.41000E-05 5.95476E+09 1.96881E+05
4.42000E-05 5.90063E+09 1.95091E+05
4.43000E-05 5.84711E+09 1.93321E+05
4.44000E-05 5.79419E+09 1.91572E+05
4.45000E-05 5.74186E+09 1.89842E+05
4.46000E-05 5.69013E+09 1.88131E+05
4.47000E-05 5.63897E+09 1.86440E+05
4.48000E-05 5.58838E+09 1.84767E+05
4.49000E-05 5.53836E+09 1.83113E+05
4.50000E-05 5.48890E+09 1.81478E+05
4.51000E-05 5.43998E+09 1.79861E+05
4.52000E-05 5.39161E+09 1.78261E+05
4.53000E-05 5.34377E+09 1.76680E+05
4.54000E-05 5.29646E+09 1.75115E+05
4.55000E-05 5.24967E+09 1.73568E+05
4.56000E-05 5.20339E+09 1.72038E+05
4.57000E-05 5.15762E+09 1.70525E+05
4.58000E-05 5.11235E+09 1.69028E+05
4.59000E-05 5.06758E+09 1.67548E+05
4.60000E-05 5.02329E+09 1.66084E+05
4.61000E-05 4.97948E+09 1.64635E+05
4.62000E-05 4.93615E+09 1.63203E+05
4.63000E-05 4.89329E+09 1.61786E+05
4.64000E-05 4.85089E+09 1.60384E+05
4.65000E-05 4.80895E+09 1.58997E+05
4.66000E-05 4.76746E+09 1.57625E+05
4.67000E-05 4.72641E+09 1.56268E+05
4.68000E-05 4.68580E+09 1.54925E+05
4.69000E-05 4.64563E+09 1.53597E+05
4.70000E-05 4.60588E+09 1.52283E+05
4.71000E-05 4.56656E+09 1.50983E+05
4.72000E-05 4.52765E+09 1.49697E+05
4.73000E-05 4.48916E+09 1.48424E+05
4.74000E-05 4.45107E+09 1.47165E+05
4.75000E-05 4.41338E+09 1.45919E+05
4.76000E-05 4.37609E+09 1.44686E+05
4.77000E-05 4.33920E+09 1.43466E+05
4.78000E-05 4.30269E+09 1.42259E+05
4.79000E-05 4.26656E+09 1.41064E+05
4.80000E-05 4.23081E+09 1.39882E+05
4.81000E-05 4.19543E+09 1.38712E+05
4.82000E-05 4.16042E+09 1.37555E+05
4.83000E-05 4.12577E+09 1.36409E+05
4.84000E-05 4.09148E+09 1.35275E+05
4.85000E-05 4.05754E+09 1.34154E+05
4.86000E-05 4.02396E+09 1.33043E+05
4.87000E-05 3.99072E+09 1.31944E+05
4.88000E-05 3.95782E+09 1.30856E+05
4.89000E-05 3.92526E+09 1.29780E+05
4.90000E-05 3.89303E+09 1.28714E+05
4.91000E-05 3.86113E+09 1.27660E+05
4.92000E-05 3.82955E+09 1.26616E+05
4.93000E-05 3.79830E+09 1.25582E+05
4.94000E-05 3.76736E+09 1.24559E+05
4.95000E-05 3.73674E+09 1.23547E+05
4.96000E-05 3.70643E+09 1.22545E+05
4.97000E-05 3.67642E+09 1.21552E+05
4.98000E-05 3.64671E+09 1.20570E+05
4.99000E-05 3.61730E+09 1.19598E+05
5.00000E-05 3.58819E+09 1.18635E+05
5.01000E-05 3.55937E+09 1.17683E+05
5.02000E-05 3.53083E+09 1.16739E+05
5.03000E-05 3.50259E+09 1.15805E+05
5.04000E-05 3.47462E+09 1.14880E+05
5.05000E-05 3.44692E+09 1.13965E+05
5.06000E-05 3.41951E+09 1.13058E+05
5.07000E-05 3.39236E+09 1.12161E+05
5.08000E-05 3.36548E+09 1.11272E+05
5.09000E-05 3.33887E+09 1.10392E+05
5.10000E-05 3.31252E+09 1.09521E+05
5.11000E-05 3.28642E+09 1.08658E+05
5.12000E-05 3.26059E+09 1.07804E+05
5.13000E-05 3.23500E+09 1.06958E+05
5.14000E-05 3.20967E+09 1.06120E+05
5.15000E-05 3.18458E+09 1.05291E+05
5.16000E-05 3.15973E+09 1.04469E+05
5.17000E-05 3.13513E+09 1.03656E+05
5.18000E-05 3.11076E+09 1.02850E+05
5.19000E-05 3.08663E+09 1.02052E+05
5.20000E-05 3.06273E+09 1.01262E+05
5.21000E-05 3.03906E+09 1.00480E+05
5.22000E-05 3.01562E+09 9.97047E+04
5.23000E-05 2.99240E+09 9.89371E+04
5.24000E-05 2.96941E+09 9.81769E+04
5.25000E-05 2.94664E+09 9.74239E+04
5.26000E-05 2.92408E+09 9.66781E+04
5.27000E-05 2.90174E+09 9.59393E+04
5.28000E-05 2.87960E+09 9.52076E+04
5.29000E-05 2.85768E+09 9.44829E+04
5.30000E-05 2.83597E+09 9.37650E+04
5.31000E-05 2.81446E+09 9.30538E+04
5.32000E-05 2.79316E+09 9.23494E+04
5.33000E-05 2.77205E+09 9.16516E+04
5.34000E-05 2.75114E+09 9.09603E+04
5.35000E-05 2.73043E+09 9.02756E+04
5.36000E-05 2.70991E+09 8.95972E+04
5.37000E-05 2.68959E+09 8.89252E+04
5.38000E-05 2.66945E+09 8.82594E+04
5.39000E-05 2.64950E+09 8.75999E+04
5.40000E-05 2.62974E+09 8.69464E+04
5.41000E-05 2.61016E+09 8.62990E+04
5.42000E-05 2.59076E+09 8.56576E+04
5.43000E-05 2.57154E+09 8.50222E+04
5.44000E-05 2.55250E+09 8.43926E+04
5.45000E-05 2.53363E+09 8.37687E+04
5.46000E-05 2.51493E+09 8.31507E+04
5.47000E-05 2.49641E+09 8.25382E+04
5.48000E-05 2.47806E+09 8.19314E+04
5.49000E-05 2.45987E+09 8.13302E+04
5.50000E-05 2.44185E+09 8.07344E+04
5.51000E-05 2.42400E+09 8.01440E+04
5.52000E-05 2.40630E+09 7.95590E+04
5.53000E-05 2.38877E+09 7.89793E+04
5.54000E-05 2.37140E+09 7.84049E+04
5.55000E-05 2.35418E+09 7.78356E+04
5.56000E-05 2.33712E+09 7.72715E+04
5.57000E-05 2.32021E+09 7.67125E+04
5.58000E-05 2.30345E+09 7.61585E+04
5.59000E-05 2.28685E+09 7.56094E+04
5.60000E-05 2.27039E+09 7.50653E+04
5.61000E-05 2.25408E+09 7.45261E+04
5.62000E-05 2.23792E+09 7.39916E+04
5.63000E-05 2.22190E+09 7.34620E+04
5.64000E-05 2.20602E+09 7.29370E+04
5.65000E-05 2.19028E+09 7.24167E+04
5.66000E-05 2.17468E+09 7.19010E+04
5.67000E-05 2.15922E+09 7.13899E+04
5.68000E-05 2.14390E+09 7.08833E+04
5.69000E-05 2.12871E+09 7.03811E+04
5.70000E-05 2.11366E+09 6.98834E+04
5.71000E-05 2.09874E+09 6.93901E+04
5.72000E-05 2.08395E+09 6.89010E+04
5.73000E-05 2.06929E+09 6.84163E+04
5.74000E-05 2.05475E+09 6.79358E+04
5.75000E-05 2.04035E+09 6.74595E+04
