#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
5.25000E-05 4.83758E+09 1.59944E+05
5.26000E-05 4.80089E+09 1.58731E+05
5.27000E-05 4.76456E+09 1.57529E+05
5.28000E-05 4.72857E+09 1.56339E+05
5.29000E-05 4.69291E+09 1.55161E+05
5.30000E-05 4.65759E+09 1.53993E+05
5.31000E-05 4.62261E+09 1.52836E+05
5.32000E-05 4.58795E+09 1.51690E+05
5.33000E-05 4.55362E+09 1.50555E+05
5.34000E-05 4.51960E+09 1.49430E+05
5.35000E-05 4.48590E+09 1.48316E+05
5.36000E-05 4.45252E+09 1.47213E+05
5.37000E-05 4.41945E+09 1.46119E+05
5.38000E-05 4.38668E+09 1.45036E+05
5.39000E-05 4.35422E+09 1.43962E+05
5.40000E-05 4.32205E+09 1.42899E+05
5.41000E-05 4.29019E+09 1.41845E+05
5.42000E-05 4.25861E+09 1.40801E+05
5.43000E-05 4.22733E+09 1.39767E+05
5.44000E-05 4.19633E+09 1.38742E+05
5.45000E-05 4.16562E+09 1.37727E+05
5.46000E-05 4.13518E+09 1.36720E+05
5.47000E-05 4.10503E+09 1.35723E+05
5.48000E-05 4.07514E+09 1.34735E+05
5.49000E-05 4.04553E+09 1.33756E+05
5.50000E-05 4.01619E+09 1.32786E+05
5.51000E-05 3.98711E+09 1.31825E+05
5.52000E-05 3.95830E+09 1.30872E+05
5.53000E-05 3.92975E+09 1.29928E+05
5.54000E-05 3.90145E+09 1.28993E+05
5.55000E-05 3.87341E+09 1.28065E+05
5.56000E-05 3.84562E+09 1.27147E+05
5.57000E-05 3.81807E+09 1.26236E+05
5.58000E-05 3.79078E+09 1.25334E+05
5.59000E-05 3.76373E+09 1.24439E+05
5.60000E-05 3.73691E+09 1.23553E+05
5.61000E-05 3.71034E+09 1.22674E+05
5.62000E-05 3.68400E+09 1.21803E+05
5.63000E-05 3.65790E+09 1.20940E+05
5.64000E-05 3.63202E+09 1.20085E+05
5.65000E-05 3.60638E+09 1.19237E+05
